,Name,PD Notation,Volume,Crossing Number,Determinant,n_crossings,n_faces,writhe,is_alternating,n_edges,n_nodes,average_degree,std_degrees,density
378,10^4_3,[[7; 0; 8; 1]; [1; 8; 2; 9]; [17; 3; 18; 2]; [3; 17; 4; 16]; [13; 5; 14; 4]; [5; 13; 0; 12]; [15; 6; 12; 7]; [9; 18; 10; 19]; [19; 10; 16; 11]; [11; 14; 6; 15]],12.70917311,10,31,10,12,-2,True,20,12,3.3333333333333335,1.4337208778404378,0.30303030303030304
379,10^4_4,[[7; 0; 8; 1]; [1; 8; 2; 9]; [17; 3; 18; 2]; [3; 17; 4; 16]; [13; 5; 14; 4]; [5; 13; 0; 12]; [6; 12; 7; 15]; [9; 18; 10; 19]; [19; 10; 16; 11]; [14; 6; 15; 11]],7.327724753,10,31,10,12,2,False,20,12,3.3333333333333335,1.4337208778404378,0.30303030303030304
380,10^4_5,[[7; 0; 8; 1]; [1; 8; 2; 9]; [17; 3; 18; 2]; [3; 17; 4; 16]; [4; 13; 5; 14]; [12; 5; 13; 0]; [6; 12; 7; 15]; [9; 18; 10; 19]; [19; 10; 16; 11]; [14; 6; 15; 11]],10.14941606,10,31,10,12,-2,False,20,12,3.3333333333333335,1.4337208778404378,0.30303030303030304
381,10^4_6,[[0; 9; 1; 10]; [16; 2; 17; 1]; [2; 18; 3; 17]; [14; 4; 15; 3]; [4; 14; 5; 13]; [18; 6; 19; 5]; [6; 16; 7; 19]; [8; 7; 9; 0]; [10; 15; 11; 12]; [12; 11; 13; 8]],14.60306075,10,31,10,12,2,True,20,12,3.3333333333333335,1.1785113019775793,0.30303030303030304
382,10^4_7,[[0; 9; 1; 10]; [1; 16; 2; 17]; [17; 2; 18; 3]; [14; 4; 15; 3]; [4; 14; 5; 13]; [18; 6; 19; 5]; [6; 16; 7; 19]; [8; 7; 9; 0]; [10; 15; 11; 12]; [12; 11; 13; 8]],10.99158713,10,31,10,12,-2,False,20,12,3.3333333333333335,1.1785113019775793,0.30303030303030304
383,10^4_8,[[0; 9; 1; 10]; [1; 16; 2; 17]; [17; 2; 18; 3]; [14; 4; 15; 3]; [4; 14; 5; 13]; [5; 18; 6; 19]; [19; 6; 16; 7]; [8; 7; 9; 0]; [10; 15; 11; 12]; [12; 11; 13; 8]],10.14941606,10,31,10,12,-6,False,20,12,3.3333333333333335,1.178511301977579,0.30303030303030304
384,10^4_9,[[9; 1; 10; 0]; [16; 2; 17; 1]; [2; 18; 3; 17]; [14; 4; 15; 3]; [4; 14; 5; 13]; [18; 6; 19; 5]; [6; 16; 7; 19]; [7; 9; 0; 8]; [10; 15; 11; 12]; [12; 11; 13; 8]],12.844853,10,31,10,12,6,False,20,12,3.3333333333333335,1.1785113019775793,0.30303030303030304
385,10^4_10,[[9; 1; 10; 0]; [1; 16; 2; 17]; [17; 2; 18; 3]; [14; 4; 15; 3]; [4; 14; 5; 13]; [18; 6; 19; 5]; [6; 16; 7; 19]; [7; 9; 0; 8]; [10; 15; 11; 12]; [12; 11; 13; 8]],10.99158713,10,31,10,12,2,False,20,12,3.3333333333333335,1.1785113019775793,0.30303030303030304
386,10^4_11,[[9; 1; 10; 0]; [16; 2; 17; 1]; [2; 18; 3; 17]; [14; 4; 15; 3]; [4; 14; 5; 13]; [18; 6; 19; 5]; [6; 16; 7; 19]; [7; 9; 0; 8]; [15; 11; 12; 10]; [11; 13; 8; 12]],10.14941606,10,31,10,12,10,False,20,12,3.3333333333333335,1.1785113019775793,0.30303030303030304
387,10^4_12,[[0; 8; 1; 7]; [10; 2; 11; 1]; [2; 9; 3; 6]; [12; 3; 13; 4]; [4; 17; 5; 18]; [18; 5; 19; 0]; [6; 12; 7; 11]; [8; 15; 9; 10]; [16; 14; 17; 13]; [14; 16; 15; 19]],15.41569854,10,31,10,12,0,True,20,12,3.3333333333333335,0.9428090415820634,0.30303030303030304
388,10^4_13,[[7; 1; 8; 0]; [1; 12; 2; 13]; [17; 2; 18; 3]; [3; 16; 4; 17]; [13; 4; 14; 5]; [5; 9; 0; 8]; [15; 6; 12; 7]; [9; 14; 10; 15]; [19; 10; 16; 11]; [11; 18; 6; 19]],15.48290563,10,31,10,12,-6,True,20,12,3.3333333333333335,0.8498365855987975,0.30303030303030304
389,10^4_14,[[0; 8; 1; 7]; [10; 2; 11; 1]; [2; 9; 3; 6]; [12; 3; 13; 4]; [17; 5; 18; 4]; [5; 19; 0; 18]; [6; 12; 7; 11]; [8; 15; 9; 10]; [16; 14; 17; 13]; [14; 16; 15; 19]],10.99158713,10,31,10,12,4,False,20,12,3.3333333333333335,0.9428090415820634,0.30303030303030304
390,10^4_15,[[7; 1; 8; 0]; [1; 12; 2; 13]; [17; 2; 18; 3]; [3; 16; 4; 17]; [13; 4; 14; 5]; [5; 9; 0; 8]; [15; 6; 12; 7]; [9; 14; 10; 15]; [10; 16; 11; 19]; [18; 6; 19; 11]],12.66121432,10,31,10,12,-2,False,20,12,3.3333333333333335,0.8498365855987975,0.30303030303030304
391,10^4_16,[[7; 1; 8; 0]; [1; 12; 2; 13]; [2; 18; 3; 17]; [16; 4; 17; 3]; [13; 4; 14; 5]; [5; 9; 0; 8]; [15; 6; 12; 7]; [9; 14; 10; 15]; [10; 16; 11; 19]; [18; 6; 19; 11]],5.33,10,31,10,12,2,False,20,12,3.3333333333333335,0.8498365855987975,0.30303030303030304
392,10^4_17,[[0; 8; 1; 7]; [14; 2; 15; 1]; [2; 9; 3; 6]; [16; 4; 17; 3]; [4; 12; 5; 11]; [18; 5; 19; 0]; [6; 10; 7; 15]; [8; 13; 9; 14]; [10; 17; 11; 18]; [12; 16; 13; 19]],17.47714082,10,31,10,12,2,True,20,12,3.3333333333333335,0.4714045207910317,0.30303030303030304
393,10^4_18,[[7; 1; 8; 0]; [18; 2; 19; 1]; [2; 11; 3; 12]; [16; 3; 17; 4]; [9; 4; 6; 5]; [5; 15; 0; 14]; [15; 6; 10; 7]; [13; 9; 14; 8]; [10; 17; 11; 18]; [12; 16; 13; 19]],7.327724753,10,31,10,12,0,False,20,12,3.3333333333333335,0.4714045207910317,0.30303030303030304
394,10^4_19,[[0; 8; 1; 7]; [8; 2; 9; 1]; [2; 0; 3; 5]; [14; 4; 15; 3]; [4; 16; 5; 15]; [6; 11; 7; 12]; [12; 9; 13; 6]; [10; 17; 11; 18]; [18; 13; 19; 10]; [16; 14; 17; 19]],12.70917311,10,31,10,12,2,True,20,12,3.3333333333333335,1.3743685418725535,0.30303030303030304
395,10^4_20,[[0; 7; 1; 8]; [6; 1; 7; 2]; [2; 15; 3; 16]; [18; 3; 19; 4]; [4; 19; 5; 14]; [14; 5; 15; 0]; [8; 11; 9; 12]; [10; 9; 11; 6]; [12; 17; 13; 18]; [16; 13; 17; 10]],13.27186974,10,31,10,12,-10,True,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
396,10^4_21,[[0; 7; 1; 8]; [6; 1; 7; 2]; [2; 15; 3; 16]; [18; 3; 19; 4]; [4; 19; 5; 14]; [14; 5; 15; 0]; [11; 9; 12; 8]; [9; 11; 6; 10]; [12; 17; 13; 18]; [16; 13; 17; 10]],11.20294161,10,31,10,12,-6,False,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
397,10^4_22,[[0; 7; 1; 8]; [6; 1; 7; 2]; [2; 11; 3; 6]; [10; 3; 11; 4]; [4; 17; 5; 18]; [16; 5; 17; 0]; [8; 13; 9; 14]; [12; 9; 13; 10]; [14; 19; 15; 16]; [18; 15; 19; 12]],11.86661207,10,31,10,12,-10,True,20,12,3.3333333333333335,1.4907119849998596,0.30303030303030304
398,10^4_23,[[0; 7; 1; 8]; [6; 1; 7; 2]; [2; 11; 3; 6]; [10; 3; 11; 4]; [4; 17; 5; 18]; [16; 5; 17; 0]; [8; 13; 9; 14]; [12; 9; 13; 10]; [19; 15; 16; 14]; [15; 19; 12; 18]],8.929317823,10,31,10,12,-6,False,20,12,3.3333333333333335,1.4907119849998598,0.30303030303030304
399,10^4_24,[[0; 7; 1; 8]; [6; 1; 7; 2]; [2; 11; 3; 6]; [10; 3; 11; 4]; [17; 5; 18; 4]; [5; 17; 0; 16]; [8; 13; 9; 14]; [12; 9; 13; 10]; [19; 15; 16; 14]; [15; 19; 12; 18]],7.327724753,10,31,10,12,-2,False,20,12,3.3333333333333335,1.4907119849998598,0.30303030303030304
400,10^5_1,[[5; 0; 6; 1]; [1; 4; 2; 5]; [17; 2; 18; 3]; [3; 16; 0; 17]; [9; 6; 10; 7]; [7; 8; 4; 9]; [13; 11; 14; 10]; [11; 15; 8; 14]; [19; 13; 16; 12]; [15; 19; 12; 18]],14.60306075,10,31,10,12,-2,True,20,12,3.3333333333333335,1.1785113019775793,0.30303030303030304
401,10^5_2,[[0; 6; 1; 5]; [4; 2; 5; 1]; [17; 2; 18; 3]; [3; 16; 0; 17]; [9; 6; 10; 7]; [7; 8; 4; 9]; [13; 11; 14; 10]; [11; 15; 8; 14]; [19; 13; 16; 12]; [15; 19; 12; 18]],12.84485301,10,31,10,12,2,False,20,12,3.3333333333333335,1.1785113019775793,0.30303030303030304
402,10^5_3,[[0; 6; 1; 5]; [4; 2; 5; 1]; [2; 18; 3; 17]; [16; 0; 17; 3]; [9; 6; 10; 7]; [7; 8; 4; 9]; [13; 11; 14; 10]; [11; 15; 8; 14]; [19; 13; 16; 12]; [15; 19; 12; 18]],10.14941606,10,31,10,12,6,False,20,12,3.3333333333333335,1.178511301977579,0.30303030303030304
